business_id,valoreOP1,valoreOP2,valoreOP3,user_id,vlutente,valoretext,date,stars,valorelib,indice,cum,cum2,cum3
4JNXUYY8wbaaDmk3BPzlWw,0.7021714448261002,0.7249100639494094,0.7284994532877318,w1hbc2RJychGWMWg493DXw,0.01774710265675239,0.6863999999999999,2006-12-19,1.0,0.3728,20,1.3795849221233647,1.4253490231868082,1.4321116335410964
4JNXUYY8wbaaDmk3BPzlWw,0.5355049837291247,0.5528463950801177,0.5555838118369211,ppOs2r83jLoAsNzJsYSX-Q,0.001271059298558086,0.5320909090909092,2007-01-10,1.0,0.06418181818181817,21,1.2252974447908072,1.2655209066735218,1.2716396286074692
4JNXUYY8wbaaDmk3BPzlWw,0.2988008494483809,0.30847700298522923,0.3100044256555677,U82S0B64Ya3LD4A5UNKEMQ,0.0011517404908865103,0.2969312500000001,2007-01-15,0.5,0.0938625,22,0.9114495718437845,0.9412374563219901,0.9458242399593022
4JNXUYY8wbaaDmk3BPzlWw,0.3463185230554725,0.3649219688961249,0.3945683643159618,qDgApqioN9qReeLiNytQqw,0.012662865462518269,0.33509999999999995,2007-01-30,0.5,0.17020000000000002,23,0.8020433089773648,0.83554069705712,0.867480484295613
4JNXUYY8wbaaDmk3BPzlWw,0.3901397503247623,0.41527924000533034,0.41924761714120556,ra3OzaxpILytSjHRRKoT8g,0.018663973494644992,0.37909545454545457,2007-02-05,0.5,0.25819090909090914,24,0.7911614048134447,0.8330495885338903,0.8529878592890121
4JNXUYY8wbaaDmk3BPzlWw,0.6600990370018006,0.6814752132855917,0.6848495351312173,dZBXRw0BtYd-C3MEjtHUFw,0.0015850561608488078,0.6556850000000001,2007-02-14,1.0,0.31137000000000004,25,1.0556797394085229,1.098000007552537,1.1113434647757234
4JNXUYY8wbaaDmk3BPzlWw,0.7184529047678346,0.7417187710743132,0.7453913886600355,VJ6gRN2AGplIhnyVA_mMxg,0.03986504163661131,0.6873775,2007-02-27,1.0,0.37475500000000006,26,1.2462927744720962,1.2907187748505815,1.3010631210478971
4JNXUYY8wbaaDmk3BPzlWw,0.06529034055590964,0.06985276737076293,0.06801659674614578,aXIYpxSxwxxBgcSy0xmMgw,0.00396515237702566,0.06469999999999998,2007-03-08,0.0,0.12940000000000002,27,0.6884367277919577,0.7152121547960537,0.7185481572700944
4JNXUYY8wbaaDmk3BPzlWw,0.3218160134489745,0.34430420996789884,0.33525372707264733,qdssYyyQfBJPjIUMEGTykQ,0.003161320409557078,0.3191617647058824,2007-03-15,0.5,0.13832352941176468,28,0.6660343773449533,0.7019102873659258,0.6945278057076945
4JNXUYY8wbaaDmk3BPzlWw,0.7157102066936728,0.7657233542876449,0.745595322390733,2kfZn40wZZLQRhtnZ4XBGA,0.003393678087652674,0.7096428571428572,2007-03-17,1.0,0.4192857142857143,29,1.0487273953661496,1.1166784979706077,1.0928592252445801
4JNXUYY8wbaaDmk3BPzlWw,0.6969425994387426,0.7905691806519959,0.702623280984213,4CM3z0SXk4VN5-3zoCUnZg,0.0006317616869306875,0.6624604166666668,2007-04-04,1.0,0.3249208333333334,30,1.2213062971218174,1.3489084296372997,1.249052893606503
4JNXUYY8wbaaDmk3BPzlWw,0.5368392628249302,0.554223882518255,0.5569681198987054,liDy_VOjCGwHeN1t5HT6bg,0.022190786251909955,0.5225,2007-04-09,0.5,0.5449999999999999,31,1.147492411385839,1.228678097336905,1.181494566701957
4JNXUYY8wbaaDmk3BPzlWw,0.3005036173258952,0.3310775104120214,0.3241976992294508,zA12DnH8zntG3HzXpmrYBg,0.0020598194166350225,0.29683518518518515,2007-04-12,0.5,0.09367037037037038,32,0.8742498230188147,0.9454165590804738,0.9149449825804292
4JNXUYY8wbaaDmk3BPzlWw,0.4269864695031323,0.44081369470913984,0.4429963819894835,SBfVvcr0WD3BDymjDWhl4w,0.0009507824990215852,0.4243999999999999,2007-04-24,0.5,0.3488,33,0.8641113810125396,0.9135219742493768,0.9004688732796982
4JNXUYY8wbaaDmk3BPzlWw,0.421405387834387,0.43505187927331135,0.4372060369471241,AkHyqcLznqqAnN0CBFw3OA,0.0021075469397047186,0.4183692307692308,2007-04-26,0.5,0.33673846153846154,34,0.8534610783406569,0.8918128663979997,0.8874404735869732
4JNXUYY8wbaaDmk3BPzlWw,0.6080393764753621,0.6505285890004876,0.6334286009748694,cIofonsOncByjjfeUAg80A,0.0030633533885211506,0.6030833333333334,2007-05-08,1.0,0.2061666666666667,35,1.0347699156456907,1.0964350221994874,1.077148837768356
4JNXUYY8wbaaDmk3BPzlWw,0.40887577070394304,0.4352225559512542,0.4393815099120444,lx1MQwkKxiOD8a5LUId-cg,0.0008440235658415673,0.40437499999999993,2007-05-11,0.5,0.30874999999999997,36,0.9262607285267883,0.983440067050998,0.9779559287962224
4JNXUYY8wbaaDmk3BPzlWw,-0.23509573834188938,-0.260339098249812,-0.24591405639851754,LD8qyxqX1YUZlkxbqfebmA,0.001543608575026667,-0.23353333333333337,2007-05-14,-0.5,0.03293333333333332,37,0.22803462592150478,0.23138093527568698,0.24306390799959365
4JNXUYY8wbaaDmk3BPzlWw,-0.017608972624044292,-0.016781613610837163,-0.016729682022624315,4tyR8SuMmcs9V-pzVSlgVQ,0.0011002450054711232,-0.016024999999999956,2007-05-22,-0.5,0.46795,38,0.0964083403367081,0.09890885402700633,0.10480227197717251
4JNXUYY8wbaaDmk3BPzlWw,0.7489031860267045,0.8487191076888104,0.8354498114463659,nqypNPoiczjrxHYqy44nfg,0.02644732771714331,0.7185299999999999,2007-06-04,1.0,0.43705999999999995,39,0.7971073561950586,0.8981735347023136,0.8878509474349521
4JNXUYY8wbaaDmk3BPzlWw,0.29711474790889736,0.31787684351762113,0.3095210382391408,jzjcDOIaiJOP5mci0FEStg,0.003955104477432414,0.2944312499999999,2007-06-08,0.5,0.08886250000000001,40,0.6956684260064266,0.766963610868778,0.7534465119566168
4JNXUYY8wbaaDmk3BPzlWw,0.6418611089071935,0.6867137518824887,0.6686625899001072,ko06Ptkr1YtZWR6FIDqubA,0.010644493631703611,0.6318538461538461,2007-06-14,1.0,0.2637076923076923,41,0.9896953219104068,1.0701955573168778,1.0453858458784155
4JNXUYY8wbaaDmk3BPzlWw,0.6113693494858217,0.6311674983340225,0.6342927217263878,xgcxhbbnokR-ZBazUrtXnA,0.002964130380037844,0.6064461538461539,2007-06-14,1.0,0.21289230769230771,42,1.106217010441025,1.1662652769924615,1.1569856446655957
4JNXUYY8wbaaDmk3BPzlWw,0.37562335993473217,0.4117457668985294,0.41744784501186144,qDi5XvihmkuTWLhaw3f3Fw,0.007017201878504409,0.3673428571428572,2007-06-22,0.5,0.2346857142857143,43,0.9287318651552446,0.9948784053947601,0.9959406673446594
4JNXUYY8wbaaDmk3BPzlWw,-0.142689502000724,-0.14731025703540457,-0.14803966319531864,MR9E15cGxAO-mZQtuUJpPQ,0.003504204983178383,-0.1414642857142857,2007-07-05,-0.5,0.21707142857142855,44,0.3216764305768983,0.3501289456619755,0.34993067047701104
4JNXUYY8wbaaDmk3BPzlWw,0.291366477541504,0.3117268894916663,0.30353274373435096,zXj4PlDxzh7cVl9wM7x2sA,0.002239425621867852,0.28922916666666665,2007-07-09,0.5,0.07845833333333334,45,0.4522046928299532,0.4867913623226541,0.47849807897285646
4JNXUYY8wbaaDmk3BPzlWw,0.3720400208281947,0.4119877468574068,0.38916005585520486,gEx19xm2RZQo4XdobKGkWQ,0.015119576913091848,0.364625,2007-07-16,0.5,0.22924999999999998,46,0.5981423672431713,0.6553834280187338,0.628409095341633
4JNXUYY8wbaaDmk3BPzlWw,0.8611806640270588,0.8890685242639836,0.8934707435746729,__d3AvbtFvdKFPEgQlYQaQ,0.0038797452304812907,0.8534666666666666,2007-07-19,1.0,0.7069333333333333,47,1.1602518476486445,1.2167602382733507,1.2076752912454896
4JNXUYY8wbaaDmk3BPzlWw,0.4536309402191615,0.4683210009560329,0.4706398905553658,byJG1xTm-2RBmwDvYSZRag,0.0007071209338818107,0.4509928571428572,2007-07-19,0.5,0.4019857142857143,48,1.0337568640434838,1.0767011200927081,1.0744775361781107
4JNXUYY8wbaaDmk3BPzlWw,0.3436071542392455,0.3547342831845493,0.35649074859635926,AxYNl2fN56gg1WTnsib9bg,0.0026802772165250843,0.34093666666666667,2007-07-25,0.5,0.18187333333333333,49,0.8604855862609874,0.8930848432309033,0.8937295166854147
4JNXUYY8wbaaDmk3BPzlWw,0.46086081622255987,0.4930653311315983,0.4801044691483419,Ic2wLF5mxzu6VrcV46gCOA,0.0006053859505001924,0.4582272727272727,2007-07-26,0.5,0.41645454545454547,50,0.8911036093530535,0.9396077527470499,0.9269692274910493
4JNXUYY8wbaaDmk3BPzlWw,0.373158612344929,0.3992345807754819,0.3887401818111524,m39MStqfXiXFRMal2FGlJw,0.0028837471832918737,0.3701833333333333,2007-07-27,0.5,0.24036666666666662,51,0.8187104170214557,0.8690384571490068,0.8522247955566771
4JNXUYY8wbaaDmk3BPzlWw,0.4797008773040447,0.5312086671914235,0.5017751041671951,R5i-8R4vBov0wfNBGg2MwA,0.01635923652542104,0.4695666666666667,2007-08-13,0.5,0.4391333333333334,52,0.8890560858147726,0.9657278957659269,0.9278875019455336
4JNXUYY8wbaaDmk3BPzlWw,0.4470834280256917,0.46156145879884186,0.4638468785516965,hZxmfGMDiWEm81kYBaMWsQ,0.014025611844864727,0.43864545454545456,2007-08-18,0.5,0.3772909090909092,53,0.891611470933078,0.9444254066818053,0.9277906295244633
4JNXUYY8wbaaDmk3BPzlWw,0.6528741566177569,0.6740163675295942,0.6773537569297148,Wm1qwEgAwspQqdcFyWc03g,9.7967021034151e-05,0.6494727272727272,2007-08-27,1.0,0.29894545454545457,54,1.098679892084296,1.1462290708704967,1.1412490716919463
4JNXUYY8wbaaDmk3BPzlWw,0.8266241688531374,0.8798894660839197,0.8882976235426456,wGGdj_gh-wwejcYmjf_tbw,0.056743000978539015,0.7742800000000001,2007-08-27,1.0,0.5485599999999999,55,1.3759641148952855,1.453004001519168,1.4589221593886188
4JNXUYY8wbaaDmk3BPzlWw,0.9697442304429792,1.0375090336719288,1.010236762549272,VJrlA1Fb6qf-NJrIv1GwTQ,0.0022193298226795832,0.96265,2007-08-27,1.0,0.9253,56,1.6577262878906218,1.7640110344315127,1.7396978422435816
4JNXUYY8wbaaDmk3BPzlWw,0.5035331195405743,0.5387195343639337,0.5245585924121835,trQfzXd8YMEe-Md-YxnkJw,0.0026338056809063204,0.49964285714285706,2007-08-27,0.5,0.4992857142857143,57,1.3323962634858852,1.42072505157969,1.3944075135339742
4JNXUYY8wbaaDmk3BPzlWw,0.3663834302070105,0.3782481298241132,0.38012102395533026,F7BjItCmlPvhhXU-yLJ0ug,0.007522108833070362,0.36178888888888894,2007-08-29,0.5,0.22357777777777776,58,1.0325815619499532,1.0886106556139583,1.0773247807223174
4JNXUYY8wbaaDmk3BPzlWw,0.6508085239047784,0.6718838428405104,0.6752106730529974,fDVCqBSAzouxXrgth7hzNQ,0.0025257907602771468,0.64585,2007-08-30,1.0,0.2917,59,1.167099304879755,1.2161891706474894,1.2138730634141561
4JNXUYY8wbaaDmk3BPzlWw,0.7480147281688837,0.7722379034742684,0.7760616364243635,qDYWRXL8jCdEdh7XahIFWA,0.004757680457450064,0.7406666666666666,2007-08-30,1.0,0.48133333333333334,60,1.3315643806087611,1.380332488798013,1.3829981681314416
4JNXUYY8wbaaDmk3BPzlWw,0.6803647911606263,0.7023972391690222,0.7058751563437469,s1MgWqFhSw3vfS-POOF6AA,0.007627611778799448,0.6717625,2007-09-03,1.0,0.34352499999999997,61,1.3461469814650069,1.3925634835680287,1.3973742404094676
4JNXUYY8wbaaDmk3BPzlWw,0.411922125910069,0.42526151816042257,0.42736719889958574,mjydAfCoqZ5q9A91wgzdFA,0.001597616035342142,0.4091624999999999,2007-09-03,0.5,0.31832499999999997,62,1.0849956166425725,1.121543259944437,1.1260543191043195
4JNXUYY8wbaaDmk3BPzlWw,0.041697850344789365,0.04304816378210912,0.04326131659622793,6esVcPs_-ijZit2yAR2uGQ,0.024381228363260732,0.04049729729729734,2007-09-04,0.0,0.0809945945945946,63,0.5841956586660756,0.6038197937543276,0.6062884761483877
4JNXUYY8wbaaDmk3BPzlWw,-0.255450670997978,-0.279245840480731,-0.264564027304443,4k9-LoufKfGflVzQfmkrdw,0.03470544519542784,-0.23367380952380956,2007-09-08,-0.5,0.032652380952380954,64,0.03664715833505977,0.02266405639643282,0.03858021076975082
4JNXUYY8wbaaDmk3BPzlWw,0.6634421526047087,0.690906388549693,0.698164706893092,PUae25RpLHQyMYISMlulGg,0.00731361491650695,0.5917288461538461,2007-09-08,1.0,0.1834576923076923,65,0.6817657317722386,0.7022384167479094,0.7174548122779674
4JNXUYY8wbaaDmk3BPzlWw,0.5006670365857285,0.5356531722618904,0.5215728336166108,I0ViOyrQqguZo-QSH9iDjQ,0.011026313816250521,0.492675,2007-09-09,1.0,-0.014649999999999996,66,0.8415499024718478,0.8867723806358451,0.8803002397555945
4JNXUYY8wbaaDmk3BPzlWw,0.5073512406353026,0.5589702618182483,0.5473548251393999,5IW5j5Y5FEoyoMNTARNSZg,0.002617477844065519,0.500878947368421,2007-09-14,0.5,0.5017578947368421,67,0.9281261918712265,1.0023564521361708,0.9875049450171971
4JNXUYY8wbaaDmk3BPzlWw,0.4096287910053574,0.42289391753427685,0.4249878751082261,f4oeMVm7jEA-NtolfnjLnw,0.0003303246991315234,0.4074,2007-09-18,0.5,0.3148,68,0.8736918869409707,0.9240721436023622,0.9187403476168247
4JNXUYY8wbaaDmk3BPzlWw,0.09056121548320509,0.09349388527687139,0.09395681988310768,lOaWE6e46RfCgfREIBb6iw,0.0011341566665983294,0.08999615384615389,2007-09-23,0.0,0.1799923076923077,69,0.5274071589536904,0.5555299570780525,0.55332699369152
4JNXUYY8wbaaDmk3BPzlWw,0.6575088033672247,0.7451434248157542,0.7334934822641895,MXnFKkh6_9kq3bE4dJXVgA,0.009240299663533236,0.6415978260869566,2007-09-29,1.0,0.28319565217391307,70,0.9212123828440699,1.0229084033547804,1.0101569791099496
4JNXUYY8wbaaDmk3BPzlWw,0.6179072891580565,0.6379171579802801,0.6410758022859097,qi5dnSkHL4hzNQtxVx7Nuw,0.013813349965955624,0.6063722222222223,2007-10-01,1.0,0.21274444444444446,71,1.0785134805800913,1.1493713596576702,1.1461542918408845
4JNXUYY8wbaaDmk3BPzlWw,0.765008782728908,0.7897822813731987,0.7936928852416459,Behxn5uYvt04AfzNtSFVkg,0.00138786613133135,0.760042857142857,2007-10-08,1.0,0.5200857142857143,72,1.3042655230189537,1.3644679612020338,1.3667700311620883
4JNXUYY8wbaaDmk3BPzlWw,0.7752811186899773,0.8158742542978323,0.8240725740328863,PYRIiQilTl1rkx83hm8ttA,0.036021720042155536,0.70486,2007-10-10,1.0,0.40972,73,1.4274138801994543,1.4981082348988493,1.5074575896139304
4JNXUYY8wbaaDmk3BPzlWw,0.7267245695597341,0.7722511304046161,0.7267276118967727,3b2q_BzCDB62LsnUznC49g,0.046044499886521706,0.6607799999999999,2007-10-15,1.0,0.32156,74,1.440431509659461,1.5213052478540408,1.480456406703738
4JNXUYY8wbaaDmk3BPzlWw,0.17588599592511658,0.18721958645475417,0.18900864272028176,Yej5B4nd8PqpHMQcmCTDrg,0.08857223491536992,0.15993124999999997,2007-10-23,0.0,0.3198625,75,0.8961017507548471,0.9478722103817745,0.9292368460721507
4JNXUYY8wbaaDmk3BPzlWw,0.3518572994728909,0.37644475244753584,0.36654941369071015,kGXwe8DuGcGU3EEQP2L6nA,0.0004948590549727072,0.3498852941176471,2007-10-31,0.5,0.1997705882352941,76,0.7999081748503145,0.8503808576384231,0.8311678367267855
4JNXUYY8wbaaDmk3BPzlWw,0.5383167698921479,0.5529224343088537,0.5761979772580458,hYan1ohCp1Vg58cNwPhV5g,0.0039387766405916125,0.53075,2007-11-10,0.5,0.5615,77,0.9382708573173052,0.9781128631280652,0.9917818956214386
4JNXUYY8wbaaDmk3BPzlWw,0.3120447704308218,0.31732645287753214,0.3084117592797664,tV7_Prku_wwOnjSz-8-4tw,0.012325004838691811,0.2795181818181818,2007-11-18,0.5,0.059036363636363644,78,0.7811801990894744,0.8063828844415648,0.8043027070904857
4JNXUYY8wbaaDmk3BPzlWw,0.26224644631814037,0.28057197822063207,0.2731967797297119,-xArkLZ6L5YX2RvxAkiaeg,0.0013652583572447696,0.26055000000000006,2007-11-24,0.0,0.5211,79,0.6528365458628775,0.6837634204414145,0.6753481332749547
4JNXUYY8wbaaDmk3BPzlWw,0.794335472940233,0.8200586661979634,0.8241191834671171,kc6-awdMjTg2MEZZiGTt8g,0.001488345127265589,0.7890999999999999,2007-11-27,1.0,0.5782,80,1.1207537458716716,1.1619403764186707,1.1617932501045944
4JNXUYY8wbaaDmk3BPzlWw,0.5717103885674358,0.6054700655518928,0.6329572845017307,Lx9bOfa4AgyYN9lbckySXw,0.019855905583906264,0.5520687500000001,2007-12-09,0.5,0.6041375000000001,81,1.1320872615032718,1.1864402537612282,1.213853909554028
4JNXUYY8wbaaDmk3BPzlWw,0.10350395498604525,0.10685575322211092,0.10738484906506866,gj-TFb1iPmwBWCKN1qIgAA,0.004338180649426704,0.10253000000000001,2007-12-10,0.0,0.20506000000000002,82,0.6695475857376811,0.700075880102725,0.7143118038420826
4JNXUYY8wbaaDmk3BPzlWw,-0.22124031665713417,-0.2108453223562662,-0.21019285038836558,rTNCkF0gZrIdf-6YvVdY6Q,0.006629101756711719,-0.20023333333333337,2007-12-12,-0.5,0.09953333333333335,83,0.1135334762117064,0.1391926176950963,0.14696305153267572
4JNXUYY8wbaaDmk3BPzlWw,0.5034483490867616,0.5215590507282828,0.5105216045721883,KgDOK0iFpD2mQsKkpvrALg,0.019266847470245096,0.4260600000000001,2007-12-18,0.5,0.35212000000000004,84,0.5602150871926148,0.591155359575831,0.5840031303385261
4JNXUYY8wbaaDmk3BPzlWw,0.5646868615083608,0.6041466415769747,0.5882658632201669,zlDsMH7PhQ0o8h5sHQFwFw,0.002721724802347225,0.5602750000000001,2007-12-25,0.5,0.62055,85,0.8447944051046682,0.8997243213648902,0.8802674283894301
4JNXUYY8wbaaDmk3BPzlWw,0.5554390408642873,0.594252592034013,0.5786318916070153,K7thO1n-vZ9PFYiC7nTR2w,0.47827248471871364,0.37381428571428565,2007-12-27,0.5,0.24762857142857145,86,0.9778362434166215,1.044114752716458,1.0187656058017303
4JNXUYY8wbaaDmk3BPzlWw,0.3118741206720412,0.33366758719247464,0.32489670172794055,FdWTedGpg_nZ6zGaib-AKQ,0.0011605324030323771,0.30992,2007-12-28,0.5,0.11983999999999999,87,0.800792242380352,0.8557249635507036,0.8342795046288056
4JNXUYY8wbaaDmk3BPzlWw,0.48179597062564056,0.5154634141855092,0.5019137895275684,KOtIDNj_X9WJQiO2aw3u1w,0.0025785422331416896,0.47809999999999997,2008-01-01,0.5,0.4562,88,0.8821920918158166,0.943325895960861,0.9190535418419712
4JNXUYY8wbaaDmk3BPzlWw,0.5506196092935727,0.5653761329596588,0.5483790552685541,v2o0W7SerYsFxA_vuB0UtA,0.0008075999298142733,0.523285,2008-01-03,1.0,0.04656999999999999,89,0.991715655201481,1.0370390809400893,1.0079058261895397
4JNXUYY8wbaaDmk3BPzlWw,0.784976463281451,0.8300951252395123,0.8097990490576106,fccMIyBd6ZhFUVAhvSqsrw,0.02252236693849241,0.7266136363636364,2008-01-06,1.0,0.45322727272727276,90,1.2808342908821915,1.348614665709557,1.3137519621523803
4JNXUYY8wbaaDmk3BPzlWw,0.4231713716771043,0.4345123015233458,0.42144942370416477,1dwa6Wkp0chKBcrRuO05lA,0.0035243007823666517,0.40107500000000007,2008-01-09,0.5,0.30215,91,1.0635885171182,1.1088196343781243,1.078325404780355
4JNXUYY8wbaaDmk3BPzlWw,0.4399970228126272,0.4707435957090715,0.4583694895039474,kmE8w5Y785eZmodsx0V6Ag,0.029219292017458542,0.4253199999999999,2008-01-11,0.5,0.35064,92,0.9717912813717272,1.0251534128981337,0.9975321918941249
4JNXUYY8wbaaDmk3BPzlWw,0.1288109153570323,0.13781209944133754,0.13418952959570943,viwKpVVaOhWur77Sh4L4cw,0.02099885416265046,0.12551666666666672,2008-01-14,0.0,0.25103333333333333,93,0.6147065560428959,0.6503888058904044,0.6329556255427718
4JNXUYY8wbaaDmk3BPzlWw,0.8350262612846646,0.9199836533580443,0.9008663360317238,HgPx2ktVfFvdkGhAFaQQ_Q,0.021281451338712287,0.8093083333333333,2008-01-15,1.0,0.6186166666666667,94,1.1423795393061127,1.2451780563032466,1.2173441488031098
4JNXUYY8wbaaDmk3BPzlWw,0.16107814707486204,0.17233413457996496,0.16780410824822375,wJKg7Mbv8UWpHIwKBSf0QQ,0.0012785952232512443,0.16005000000000003,2008-01-15,0.0,0.3201,95,0.7322679167279184,0.7949231627315883,0.7764761826497787
4JNXUYY8wbaaDmk3BPzlWw,0.39931019031861037,0.4122411666444273,0.4142823771641289,AjAL1T3oK5kxlDoMT2yvHQ,0.0036473875523839183,0.39582499999999987,2008-01-16,0.5,0.29164999999999996,96,0.7654441486825696,0.8097027480102215,0.8025204684890183
4JNXUYY8wbaaDmk3BPzlWw,0.6639881103410404,0.6817828929802168,0.6612862428301869,wZe4FORQ3FjF6TFgadb-pA,0.008636169700482199,0.6261277777777778,2008-01-16,1.0,0.2522555555555555,97,1.0467101846823252,1.0866342669853275,1.062546477074696
4JNXUYY8wbaaDmk3BPzlWw,0.6804627879648778,0.7280128795080867,0.7088761163702644,jnzWl5XvAqtD_rOgH6pI9g,0.005247515562626148,0.6734499999999999,2008-01-17,1.0,0.3469,98,1.2038178803060404,1.2713300130007505,1.2401493549076124
4JNXUYY8wbaaDmk3BPzlWw,0.49102125455429163,0.5069221365554454,0.5094321595262932,2N692MSW2fVTGiWB-793FQ,0.011572668356638616,0.48292222222222225,2008-01-25,0.5,0.4658444444444444,99,1.0929301947073118,1.1425871430558208,1.1295068369800993
4JNXUYY8wbaaDmk3BPzlWw,0.5877759391373905,0.603723534678534,0.6291375750374011,Nm6_sz-hTqn7CizemZLq7w,0.004691113122644808,0.57908,2008-02-01,0.5,0.65816,100,1.1342410364910465,1.1750171062064445,1.1938909935274507
