business_id,valoreOP1,valoreOP2,valoreOP3,user_id,vlutente,valoretext,date,stars,valorelib,cumop1,cumop2,cumop3
4JNXUYY8wbaaDmk3BPzlWw,-0.01979114738304033,-0.020646289893816006,-0.021478211315574258,LD8qyxqX1YUZlkxbqfebmA,12.290000000000003,-0.46706666666666674,2007-05-14,-0.5,0.03293333333333332,-0.019699779581112357,-0.02055265376973573,-0.021382368464818363
4JNXUYY8wbaaDmk3BPzlWw,-0.019790133673821764,-0.0206450917922143,-0.021476833828698583,4tyR8SuMmcs9V-pzVSlgVQ,8.76,-0.03204999999999991,2007-05-22,-0.5,0.46795,-0.01970215732039418,-0.020555086349274637,-0.021384854395446788
4JNXUYY8wbaaDmk3BPzlWw,-0.0197290410301989,-0.020570976048618572,-0.021390048622752067,nqypNPoiczjrxHYqy44nfg,210.57000000000002,1.4370599999999998,2007-06-04,1.0,0.43705999999999995,-0.01970284664628661,-0.020555493777462946,-0.02138498758076231
4JNXUYY8wbaaDmk3BPzlWw,-0.01978675287002507,-0.020641476033801176,-0.021472989495777695,jzjcDOIaiJOP5mci0FEStg,31.49,0.5888624999999998,2007-06-08,0.5,0.08886250000000001,-0.01970494430188007,-0.0205576433338714,-0.021387187628637692
4JNXUYY8wbaaDmk3BPzlWw,-0.019771615072440296,-0.020625189374297248,-0.021455585171288982,ko06Ptkr1YtZWR6FIDqubA,84.75,1.2637076923076922,2007-06-14,1.0,0.2637076923076923,-0.0197065704182352,-0.02055929079827203,-0.021388855861385288
4JNXUYY8wbaaDmk3BPzlWw,-0.019785396954108858,-0.020640429785437453,-0.021472244506054894,xgcxhbbnokR-ZBazUrtXnA,23.600000000000005,1.2128923076923077,2007-06-14,1.0,0.21289230769230771,-0.019708447240517908,-0.020561222678918828,-0.02139084130530599
4JNXUYY8wbaaDmk3BPzlWw,-0.019782266068835375,-0.020636070978815146,-0.021466691121848402,qDi5XvihmkuTWLhaw3f3Fw,55.870000000000005,0.7346857142857144,2007-06-22,0.5,0.2346857142857143,-0.01971016395745552,-0.02056296333705595,-0.021392605254527908
4JNXUYY8wbaaDmk3BPzlWw,-0.019791259636835923,-0.0206462117730144,-0.02147794798972935,MR9E15cGxAO-mZQtuUJpPQ,27.900000000000002,-0.2829285714285714,2007-07-05,-0.5,0.21707142857142855,-0.019712007041077804,-0.020564855346964096,-0.021394544862146123
4JNXUYY8wbaaDmk3BPzlWw,-0.019788150728332177,-0.020642979980604048,-0.021474596650281397,zXj4PlDxzh7cVl9wM7x2sA,17.830000000000002,0.5784583333333333,2007-07-09,0.5,0.07845833333333334,-0.01971369912301679,-0.020566591449933874,-0.02139632379077135
4JNXUYY8wbaaDmk3BPzlWw,-0.019773616851941567,-0.020626119116937014,-0.02145547198784503,gEx19xm2RZQo4XdobKGkWQ,120.37999999999998,0.72925,2007-07-16,0.5,0.22924999999999998,-0.019715001682341242,-0.020567885529651334,-0.021397609621142517
4JNXUYY8wbaaDmk3BPzlWw,-0.019781603484786636,-0.020636688530193847,-0.021468554047035404,__d3AvbtFvdKFPEgQlYQaQ,30.89,1.7069333333333332,2007-07-19,1.0,0.7069333333333333,-0.01971641874196774,-0.020569349423279898,-0.021399119077012578
4JNXUYY8wbaaDmk3BPzlWw,-0.019789076301778508,-0.02064405848982198,-0.0214758239423547,byJG1xTm-2RBmwDvYSZRag,5.630000000000001,0.9019857142857144,2007-07-19,0.5,0.4019857142857143,-0.019717932441130463,-0.02057090586216619,-0.02140071709504054
4JNXUYY8wbaaDmk3BPzlWw,-0.019787649274008556,-0.020642651103950804,-0.02147443566501339,AxYNl2fN56gg1WTnsib9bg,21.340000000000003,0.6818733333333333,2007-07-25,0.5,0.18187333333333333,-0.01971935523363818,-0.02057237005077404,-0.02140222155565223
4JNXUYY8wbaaDmk3BPzlWw,-0.01978909373281401,-0.02064399455308874,-0.021475680847365286,Ic2wLF5mxzu6VrcV46gCOA,4.819999999999999,0.9164545454545454,2007-07-26,0.5,0.41645454545454547,-0.019720750003621695,-0.020573802540820335,-0.021403690741486493
4JNXUYY8wbaaDmk3BPzlWw,-0.019786989182009496,-0.02064173028035232,-0.02147326118988868,m39MStqfXiXFRMal2FGlJw,22.96,0.7403666666666666,2007-07-27,0.5,0.24036666666666662,-0.019722048811041067,-0.020575134457281746,-0.021405054867925752
4JNXUYY8wbaaDmk3BPzlWw,-0.01976718660893817,-0.020618720425125137,-0.021447131145105436,R5i-8R4vBov0wfNBGg2MwA,130.25,0.9391333333333334,2007-08-13,0.5,0.4391333333333334,-0.019722916845616008,-0.02057597264897104,-0.021405864027102282
4JNXUYY8wbaaDmk3BPzlWw,-0.019774754304415998,-0.020629933623326657,-0.021461890853707866,hZxmfGMDiWEm81kYBaMWsQ,111.67,0.8772909090909091,2007-08-18,0.5,0.3772909090909092,-0.019723894910876387,-0.020576990780562656,-0.021406921137038237
4JNXUYY8wbaaDmk3BPzlWw,-0.01978964200624178,-0.020644616407814897,-0.02147637428531568,Wm1qwEgAwspQqdcFyWc03g,0.78,1.2989454545454544,2007-08-27,1.0,0.29894545454545457,-0.01972511244967945,-0.020578243106993254,-0.021408207306450783
4JNXUYY8wbaaDmk3BPzlWw,-0.01967104893016347,-0.02051699090568171,-0.021339961629426085,wGGdj_gh-wwejcYmjf_tbw,451.78000000000003,1.5485600000000002,2007-08-27,1.0,0.5485599999999999,-0.01972412947659734,-0.020577129430605773,-0.021406966475959424
4JNXUYY8wbaaDmk3BPzlWw,-0.019783900548091538,-0.02063840723889454,-0.02146971010614407,VJrlA1Fb6qf-NJrIv1GwTQ,17.67,1.9253,2007-08-27,1.0,0.9253,-0.019725196817159736,-0.020578223677182355,-0.021408086897927007
4JNXUYY8wbaaDmk3BPzlWw,-0.019786274096338596,-0.020640960924257268,-0.021472439037063307,trQfzXd8YMEe-Md-YxnkJw,20.97,0.9992857142857141,2007-08-27,0.5,0.4992857142857143,-0.0197262683483734,-0.02057932433063981,-0.021409215882824136
4JNXUYY8wbaaDmk3BPzlWw,-0.019783203640818536,-0.02063826666135493,-0.021470110751402594,F7BjItCmlPvhhXU-yLJ0ug,59.88999999999999,0.7235777777777779,2007-08-29,0.5,0.22357777777777776,-0.019727249991346594,-0.020580340577721106,-0.02141026579435135
4JNXUYY8wbaaDmk3BPzlWw,-0.019785793214675884,-0.020640820591794062,-0.021472630006307947,fDVCqBSAzouxXrgth7hzNQ,20.11,1.2917,2007-08-30,1.0,0.2917,-0.019728242249369123,-0.020581365662705395,-0.021411322814892986
4JNXUYY8wbaaDmk3BPzlWw,-0.01978111611227118,-0.02063620786597231,-0.02146807990894639,qDYWRXL8jCdEdh7XahIFWA,37.88,1.4813333333333332,2007-08-30,1.0,0.48133333333333334,-0.01972912348041749,-0.020582279699426508,-0.021412268766460543
4JNXUYY8wbaaDmk3BPzlWw,-0.019777207806112473,-0.02063235335452962,-0.021464277731443326,s1MgWqFhSw3vfS-POOF6AA,60.73000000000001,1.343525,2007-09-03,1.0,0.34352499999999997,-0.019729911748051835,-0.020583100579018365,-0.021413121372443868
4JNXUYY8wbaaDmk3BPzlWw,-0.019788267043176155,-0.020643260370018846,-0.021475036658880287,mjydAfCoqZ5q9A91wgzdFA,12.719999999999999,0.8183249999999997,2007-09-03,0.5,0.31832499999999997,-0.019730852962489324,-0.020584070898228047,-0.02141412000609607
4JNXUYY8wbaaDmk3BPzlWw,-0.01978756127080783,-0.02064256431204403,-0.021474350051507995,6esVcPs_-ijZit2yAR2uGQ,194.12,0.08099459459459468,2007-09-04,0.0,0.0809945945945946,-0.019731753094367397,-0.020584999365114015,-0.021415076038562925
4JNXUYY8wbaaDmk3BPzlWw,-0.019833972917367104,-0.02069227978041721,-0.021527279627595597,4k9-LoufKfGflVzQfmkrdw,276.32000000000005,-0.4673476190476191,2007-09-08,-0.5,0.032652380952380954,-0.019733350279101766,-0.02058667562160313,-0.02141682921964156
4JNXUYY8wbaaDmk3BPzlWw,-0.019756485739042873,-0.020610850330275543,-0.021442014956617905,PUae25RpLHQyMYISMlulGg,58.230000000000004,1.1834576923076923,2007-09-08,1.0,0.1834576923076923,-0.019733706209254707,-0.02058704754019809,-0.02141721669251812
4JNXUYY8wbaaDmk3BPzlWw,-0.0197751562487678,-0.02062899930323625,-0.021459656554958517,I0ViOyrQqguZo-QSH9iDjQ,87.78999999999999,0.98535,2007-09-09,1.0,-0.014649999999999996,-0.01973433424015642,-0.020587683172971393,-0.021417859720736912
4JNXUYY8wbaaDmk3BPzlWw,-0.019785949555214177,-0.02064030922929727,-0.02147146907201325,5IW5j5Y5FEoyoMNTARNSZg,20.840000000000003,1.001757894736842,2007-09-14,0.5,0.5017578947368421,-0.019735104617993104,-0.020588468636498648,-0.021418659860308203
4JNXUYY8wbaaDmk3BPzlWw,-0.019789542438303,-0.020644518210349183,-0.02147627742110858,f4oeMVm7jEA-NtolfnjLnw,2.63,0.8148,2007-09-18,0.5,0.3148,-0.01973590517417413,-0.020589292894937626,-0.021419507177378797
4JNXUYY8wbaaDmk3BPzlWw,-0.019789720167568303,-0.020644693493312882,-0.021476450324199314,lOaWE6e46RfCgfREIBb6iw,9.030000000000001,0.17999230769230778,2007-09-23,0.0,0.1799923076923077,-0.019736685101614627,-0.020590095802160455,-0.021420332440376194
4JNXUYY8wbaaDmk3BPzlWw,-0.019770813866254233,-0.020621681114828094,-0.021449443367600463,MXnFKkh6_9kq3bE4dJXVgA,73.57,1.2831956521739132,2007-09-29,1.0,0.28319565217391307,-0.01973717265539519,-0.02059054702091285,-0.02142074831076511
4JNXUYY8wbaaDmk3BPzlWw,-0.019769241369640422,-0.02062449656969978,-0.02145652762070438,qi5dnSkHL4hzNQtxVx7Nuw,109.97999999999999,1.2127444444444446,2007-10-01,1.0,0.21274444444444446,-0.019737624327426814,-0.02059102518357182,-0.02142125224470792
4JNXUYY8wbaaDmk3BPzlWw,-0.019787173646265588,-0.020642182022844402,-0.021473972952771758,Behxn5uYvt04AfzNtSFVkg,11.049999999999999,1.520085714285714,2007-10-08,1.0,0.5200857142857143,-0.019738312512410688,-0.020591735695228385,-0.021421984476764362
4JNXUYY8wbaaDmk3BPzlWw,-0.01965859773414591,-0.02050920479692131,-0.0213367139291476,PYRIiQilTl1rkx83hm8ttA,286.79999999999995,1.40972,2007-10-10,1.0,0.40972,-0.019737220529146785,-0.020590605134977603,-0.02142081638707098
4JNXUYY8wbaaDmk3BPzlWw,-0.01963265939162362,-0.02048240531680179,-0.021309076695314344,3b2q_BzCDB62LsnUznC49g,366.6,1.3215599999999998,2007-10-15,1.0,0.32156,-0.019735807540801877,-0.020589142975272524,-0.02141930639123643
4JNXUYY8wbaaDmk3BPzlWw,-0.019751677403819334,-0.020603738564275886,-0.021432662308680683,Yej5B4nd8PqpHMQcmCTDrg,705.2,0.31986249999999994,2007-10-23,0.0,0.3198625,-0.019736019138975443,-0.0205893375831259,-0.02141948447013569
4JNXUYY8wbaaDmk3BPzlWw,-0.019789412144347818,-0.02064433713001934,-0.021476046933490034,kGXwe8DuGcGU3EEQP2L6nA,3.94,0.6997705882352943,2007-10-31,0.5,0.1997705882352941,-0.01973672167851982,-0.020590061261374498,-0.02142022871307456
4JNXUYY8wbaaDmk3BPzlWw,-0.01978470093757223,-0.020639743349013306,-0.021471567389598434,hYan1ohCp1Vg58cNwPhV5g,31.360000000000003,1.0615,2007-11-10,0.5,0.5615,-0.01973734478578024,-0.020590706483291886,-0.021420895449133313
4JNXUYY8wbaaDmk3BPzlWw,-0.019764358377752256,-0.02061968078829901,-0.021451777224714474,tV7_Prku_wwOnjSz-8-4tw,98.13,0.5590363636363636,2007-11-18,0.5,0.059036363636363644,-0.019737691113882443,-0.020591077948740696,-0.021421291369333073
4JNXUYY8wbaaDmk3BPzlWw,-0.01978894924531205,-0.020643839099910632,-0.021475514726279732,-xArkLZ6L5YX2RvxAkiaeg,10.870000000000001,0.5211000000000001,2007-11-24,0.0,0.5211,-0.01973833995098915,-0.020591745811413733,-0.02142197774093999
4JNXUYY8wbaaDmk3BPzlWw,-0.019786870927371414,-0.020641883470634115,-0.021473678454100753,kc6-awdMjTg2MEZZiGTt8g,11.85,1.5781999999999998,2007-11-27,1.0,0.5782,-0.019738946588193924,-0.02059237253215399,-0.0214226239998545
4JNXUYY8wbaaDmk3BPzlWw,-0.019760198749966706,-0.020612906626039207,-0.021442459524728896,Lx9bOfa4AgyYN9lbckySXw,158.09,1.1041375000000002,2007-12-09,0.5,0.6041375000000001,-0.019739208960561493,-0.020592626039485903,-0.02142286888287764
4JNXUYY8wbaaDmk3BPzlWw,-0.019788874626593955,-0.020643859590535607,-0.02147562774358769,gj-TFb1iPmwBWCKN1qIgAA,34.54,0.20506000000000002,2007-12-10,0.0,0.20506000000000002,-0.019739814639415546,-0.02059325083888895,-0.02142351228361801
4JNXUYY8wbaaDmk3BPzlWw,-0.019799298968856682,-0.020653485281270978,-0.02148447646989249,rTNCkF0gZrIdf-6YvVdY6Q,52.78,-0.40046666666666675,2007-12-12,-0.5,0.09953333333333335,-0.01974053131808351,-0.020593976555062225,-0.021424246791886377
4JNXUYY8wbaaDmk3BPzlWw,-0.01970680551970294,-0.020560918928988592,-0.02139183919413923,KgDOK0iFpD2mQsKkpvrALg,153.40000000000003,0.8521200000000002,2007-12-18,0.5,0.35212000000000004,-0.019740129820483742,-0.020593583011894685,-0.02142386098715129
4JNXUYY8wbaaDmk3BPzlWw,-0.01978568905587652,-0.02064033148296951,-0.02147176640063897,zlDsMH7PhQ0o8h5sHQFwFw,21.669999999999998,1.1205500000000002,2007-12-25,0.5,0.62055,-0.019740665811488364,-0.02059413299390733,-0.021424424580251147
4JNXUYY8wbaaDmk3BPzlWw,-0.01930689755909354,-0.020125202776972717,-0.02092128720934716,K7thO1n-vZ9PFYiC7nTR2w,3807.9399999999996,0.7476285714285713,2007-12-27,0.5,0.24762857142857145,-0.01973562199460005,-0.02058868031696623,-0.02141857414570575
4JNXUYY8wbaaDmk3BPzlWw,-0.019788921812500693,-0.020643809585124462,-0.021475483186053967,FdWTedGpg_nZ6zGaib-AKQ,9.24,0.61984,2007-12-28,0.5,0.11983999999999999,-0.019736234636185117,-0.020589313986715173,-0.021419228272606304
4JNXUYY8wbaaDmk3BPzlWw,-0.01978650605920973,-0.02064121049162515,-0.021472705730884112,KOtIDNj_X9WJQiO2aw3u1w,20.529999999999998,0.9561999999999999,2008-01-01,0.5,0.4562,-0.01973680590235585,-0.020589903719725515,-0.021419835970995824
4JNXUYY8wbaaDmk3BPzlWw,-0.019787600079273604,-0.020642602586342207,-0.021474387806143858,v2o0W7SerYsFxA_vuB0UtA,6.4300000000000015,1.04657,2008-01-03,1.0,0.04656999999999999,-0.019737376623444814,-0.02059049584182233,-0.02142044891296378
4JNXUYY8wbaaDmk3BPzlWw,-0.019705129025310075,-0.020557280899371477,-0.02138629289408578,fccMIyBd6ZhFUVAhvSqsrw,179.32,1.4532272727272728,2008-01-06,1.0,0.45322727272727276,-0.019737018316798874,-0.02059012678690621,-0.021420069401642913
4JNXUYY8wbaaDmk3BPzlWw,-0.019782808468565838,-0.020637876928332854,-0.021469726309911064,1dwa6Wkp0chKBcrRuO05lA,28.06,0.8021500000000001,2008-01-09,0.5,0.30215,-0.01973752150527983,-0.020590651513735073,-0.021420615081953552
4JNXUYY8wbaaDmk3BPzlWw,-0.019756282213435616,-0.02060869284946043,-0.021437956579549722,kmE8w5Y785eZmodsx0V6Ag,232.64000000000001,0.8506399999999998,2008-01-11,0.5,0.35064,-0.01973772542602065,-0.02059084761521035,-0.02142080357649264
4JNXUYY8wbaaDmk3BPzlWw,-0.019782835848473956,-0.020637261735392487,-0.021468485992958142,viwKpVVaOhWur77Sh4L4cw,167.19,0.25103333333333344,2008-01-14,0.0,0.25103333333333333,-0.019738210484326602,-0.02059134669177145,-0.021421316290648185
4JNXUYY8wbaaDmk3BPzlWw,-0.01973894197617354,-0.02058622191254078,-0.021410494265286628,HgPx2ktVfFvdkGhAFaQQ_Q,169.44000000000003,1.6186166666666666,2008-01-15,1.0,0.6186166666666667,-0.01973821826615476,-0.020591292172843462,-0.021421201162718805
4JNXUYY8wbaaDmk3BPzlWw,-0.019789391472557538,-0.020644314889372684,-0.021476023166588254,wJKg7Mbv8UWpHIwKBSf0QQ,10.180000000000001,0.32010000000000005,2008-01-15,0.0,0.3201,-0.019738756931485316,-0.020591850306701666,-0.02142177823644375
4JNXUYY8wbaaDmk3BPzlWw,-0.019786330939396413,-0.020641350915162837,-0.021473153129305977,AjAL1T3oK5kxlDoMT2yvHQ,29.040000000000003,0.7916499999999997,2008-01-16,0.5,0.29164999999999996,-0.019739252494067723,-0.020592365938039803,-0.02142231339157773
4JNXUYY8wbaaDmk3BPzlWw,-0.019763053190034574,-0.020618393565449145,-0.021450507478902425,wZe4FORQ3FjF6TFgadb-pA,68.76,1.2522555555555557,2008-01-16,1.0,0.2522555555555555,-0.01973949786206738,-0.02059263426409557,-0.0214226040522718
4JNXUYY8wbaaDmk3BPzlWw,-0.01978022342918906,-0.020634451050209446,-0.021465482425716553,jnzWl5XvAqtD_rOgH6pI9g,41.78,1.3468999999999998,2008-01-17,1.0,0.3469,-0.019739913429078826,-0.02059306096599469,-0.0214230415866947
4JNXUYY8wbaaDmk3BPzlWw,-0.019776124689936836,-0.020631285146583966,-0.021463224026900152,2N692MSW2fVTGiWB-793FQ,92.14,0.9658444444444445,2008-01-25,0.5,0.4658444444444444,-0.019740279199390524,-0.020593447068828926,-0.021423447469929097
4JNXUYY8wbaaDmk3BPzlWw,-0.01978314861557373,-0.02063821239348873,-0.02147005722034878,Nm6_sz-hTqn7CizemZLq7w,37.35,1.15816,2008-02-01,0.5,0.65816,-0.019740707893552357,-0.020593894722075526,-0.021423913567433294
