business_id,valoreOP1,valoreOP2,valoreOP3,user_id,vlutente,valoretext,date,stars,valorelib
RESDUcs7fIiihp38-d6_6g,-0.019787815350654103,-0.02064281489468378,-0.021474597231907033,t2QCZ7K6qs8DdhVI19Mr3Q,11.18,1.1622500000000002,2013-03-16,0.5,0.66225
RESDUcs7fIiihp38-d6_6g,-0.01979016884542717,-0.020645135995479125,-0.021476886818371455,WdHEaD4F9RFltYmrDlMq0Q,2.08,-0.3584142857142858,2013-06-04,-0.5,0.14158571428571426
RESDUcs7fIiihp38-d6_6g,-0.019789615542884942,-0.020644590308704913,-0.021476348540561796,V78AWd95_6_gEr8zq9z5AA,2.8400000000000003,0.6467999999999998,2017-03-22,0.5,0.1468
RESDUcs7fIiihp38-d6_6g,-0.019790377559415706,-0.020645375813910016,-0.021477156896614558,_QZbPy0J-OZ6Tux0q6RWEQ,1.1400000000000001,-1.04385,2015-12-29,-1.0,-0.04385
RESDUcs7fIiihp38-d6_6g,-0.019790168271973885,-0.02064513542991908,-0.021476886260490158,MpMcjmLeCF1ODE13FPkjoA,0.52,-0.7238142857142857,2017-11-25,-1.0,0.27618571428571426
RESDUcs7fIiihp38-d6_6g,-0.01978300377703124,-0.02063806954853309,-0.021469916314845072,F0nR2cEBLSZtBb2hlxnpoA,53.980000000000004,0.8249285714285715,2013-01-19,0.5,0.32492857142857146
RESDUcs7fIiihp38-d6_6g,-0.017967359698139784,-0.018826514597537924,-0.019662339452940714,bBRPy8zUvNc0NGbGmkjrZg,1158.35,0.5926555555555555,2014-05-14,0.5,0.09265555555555556
RESDUcs7fIiihp38-d6_6g,-0.019789447994201348,-0.020644425066195238,-0.021476185541602577,yAzOaJtPSuiayL-oDSaT3w,8.180000000000001,0.12963333333333327,2015-05-16,0.0,0.12963333333333335
RESDUcs7fIiihp38-d6_6g,-0.019641453995161928,-0.02048824715619202,-0.021312045951810576,dcry6TioDEKJCSsRFq4PXw,271.76,0.8212066666666669,2016-10-07,0.5,0.32120666666666675
RESDUcs7fIiihp38-d6_6g,-0.01978990573835615,-0.020644868184652942,-0.021476614431518826,5OwYOdoQFrPkVG4QeoODFw,1.6500000000000001,0.20654444444444442,2015-08-13,0.0,0.20654444444444447
RESDUcs7fIiihp38-d6_6g,-0.019754753837942562,-0.020600277121629373,-0.021422840522969944,lmJy4OwP_TyHIg8a8Q0RsA,219.05999999999997,0.7417714285714285,2015-08-09,0.5,0.24177142857142858
RESDUcs7fIiihp38-d6_6g,-0.01978950988754069,-0.020644442291294807,-0.021476159311412557,7x1LWVBDNRaR1lPyfp3JUQ,125.11,0.011421428571428693,2013-07-02,0.0,0.011421428571428586
RESDUcs7fIiihp38-d6_6g,-0.0197903035378042,-0.020645268833923147,-0.02147701785322509,-KTK0XcXo94GRD4aFoc0cg,2.1699999999999995,-0.6237428571428572,2017-09-12,-0.5,-0.12374285714285715
RESDUcs7fIiihp38-d6_6g,-0.01978896893488513,-0.02064395260074825,-0.021475719490970713,ySQlA8g7s34eTbEZCSM6pA,3.4499999999999997,1.5003000000000002,2014-09-18,1.0,0.5003000000000001
RESDUcs7fIiihp38-d6_6g,-0.01978863000394271,-0.0206436183349199,-0.02147538976357688,jHKfg6Q5ZbpH_9LOHVjUkQ,4.54,1.6018,2017-06-03,1.0,0.6018
RESDUcs7fIiihp38-d6_6g,-0.019790734852179304,-0.020645694211599785,-0.02147743745541253,DwFidt3afROOHsmkqTnXSA,10.319999999999999,-0.42172424242424245,2017-07-04,-0.5,0.07827575757575757
RESDUcs7fIiihp38-d6_6g,-0.01974800310584146,-0.020600962042809368,-0.02143075918492543,mxwMqra7TEZ6K4ML3DgPmA,128.66,0.6562833333333336,2012-09-22,0.5,0.15628333333333336
RESDUcs7fIiihp38-d6_6g,-0.01978801476434011,-0.0206430115635996,-0.02147479123058571,0jap5J6Rm2SBEDBSH38SSA,92.63000000000001,0.0686916666666666,2016-04-09,0.0,0.06869166666666666
RESDUcs7fIiihp38-d6_6g,-0.019789323728441666,-0.020644302510854695,-0.021476064650235216,bl7HCIPF-hY8rj1iQwXqKg,4.62,0.7786200000000001,2012-12-31,0.5,0.27862
RESDUcs7fIiihp38-d6_6g,-0.019791224308818522,-0.020646286826171423,-0.02147813042669955,c-Vh8grKotDLLpfAH_Phzw,24.97,-0.278208,2013-09-27,-0.5,0.221792
RESDUcs7fIiihp38-d6_6g,-0.01975331799472535,-0.020607069714007942,-0.021437638110718638,7Q6nBHl6NJ9gbJ900FkkAg,168.54,0.6680203389830508,2012-12-04,0.5,0.16802033898305083
RESDUcs7fIiihp38-d6_6g,-0.019737443828419243,-0.020589897234329024,-0.021419202572902085,CM8zdB2zcFUOqc93_v4uLQ,95.28999999999999,1.105925,2014-05-31,1.0,0.105925
RESDUcs7fIiihp38-d6_6g,-0.019789788981427803,-0.020644761360004704,-0.021476517269443107,ywia6oWdjxMl2aRlXw3MEg,0.06,1.2822,2017-10-20,1.0,0.2822
RESDUcs7fIiihp38-d6_6g,-0.019790187351522492,-0.02064515424685287,-0.021476904821940312,3cusv5iTGSonhQRIewnqXw,2.5999999999999996,-0.3399749999999999,2017-07-08,-0.5,0.160025
RESDUcs7fIiihp38-d6_6g,-0.019782115842026604,-0.020637193835245204,-0.021469052491397633,vXgo2kXJJV2c97dNonAzqw,18.14,1.3352133333333334,2017-10-12,1.0,0.3352133333333334
RESDUcs7fIiihp38-d6_6g,-0.019789450471884074,-0.020644378366370342,-0.02147609099966763,X5z4uuArvOheEI-ODNzfsA,1.28,1.41708,2015-07-28,1.0,0.41708000000000006
RESDUcs7fIiihp38-d6_6g,-0.01978459759652873,-0.020639641430376665,-0.021471466854743992,bZtS-YcNzOI-xTQnA2Dezg,25.78,1.3077,2017-01-20,1.0,0.3077
RESDUcs7fIiihp38-d6_6g,-0.01848323237749616,-0.01929481800711108,-0.020084365319237296,uI5Rve_2YWFrhX2rowdkUg,5897.4400000000005,0.6840473684210524,2013-11-13,0.5,0.18404736842105263
RESDUcs7fIiihp38-d6_6g,-0.01979182879493324,-0.020646937188911973,-0.02147882542030266,K5jYQS1dJsWvCQX2OrLXBw,7.58,-1.2573714285714286,2017-06-11,-1.0,-0.25737142857142853
RESDUcs7fIiihp38-d6_6g,-0.019789565977012202,-0.02064447031470773,-0.021476160030890368,RudG53lni7A7dVnGNr4NLQ,12.03,0.1794,2012-12-24,0.0,0.1794
RESDUcs7fIiihp38-d6_6g,-0.019792822680920752,-0.02064775330304447,-0.02147946858991112,ScO4cFbUqqnwv6vlDH--Sw,14.120000000000001,-1.2110750000000001,2016-07-01,-1.0,-0.211075
RESDUcs7fIiihp38-d6_6g,-0.01979010662851155,-0.020645074634929816,-0.021476826290933948,vwiMwWKpYlLx63cC_49iMA,10.53,-0.060754545454545505,2013-01-04,0.0,-0.06075454545454546
RESDUcs7fIiihp38-d6_6g,-0.019748234086405025,-0.0206000339211152,-0.021428703435981022,RKfETgoe0wuZds8EMDBw0Q,335.11,0.73245,2015-01-03,0.5,0.23245000000000002
RESDUcs7fIiihp38-d6_6g,-0.019760372827343442,-0.020615750095811736,-0.021447899900501444,2Yg3D3xUNNzmn-SicXZOnA,77.52000000000001,1.2232185185185185,2015-03-12,1.0,0.22321851851851854
RESDUcs7fIiihp38-d6_6g,-0.01978916711394363,-0.020644148052030298,-0.02147591228854795,DnJ-ULNOZ373mMVrFKx8GQ,2.42,1.5764142857142858,2015-07-10,1.0,0.5764142857142858
RESDUcs7fIiihp38-d6_6g,-0.01979001321274909,-0.020644983815664153,-0.02147673799765837,foFXLYh5jl76lVcRjnGk8w,0.28,-0.06732222222222228,2013-01-31,0.0,-0.06732222222222221
RESDUcs7fIiihp38-d6_6g,-0.01983425261143079,-0.020688612983615684,-0.021519773505476625,CRkKEjt2IvC8F-4T7YmHtQ,97.73,-0.9687842105263158,2015-08-29,-1.0,0.03121578947368422
RESDUcs7fIiihp38-d6_6g,-0.01978699299417075,-0.020641734381832144,-0.021473265572830913,8dCixyHtf-LVNtSAirfcvg,23.68,0.717857142857143,2013-11-19,0.5,0.2178571428571429
RESDUcs7fIiihp38-d6_6g,-0.019789552822129686,-0.020644528451250865,-0.021476287522966153,XD_JGWx8yjntSOw-yDyr3g,0.8,1.605775,2017-11-13,1.0,0.6057750000000001
RESDUcs7fIiihp38-d6_6g,-0.019789606211491062,-0.02064458110575007,-0.021476339462558336,_u7TPc-688C5NlQPi_ZBDA,0.82,1.3979214285714288,2016-01-09,1.0,0.3979214285714286
RESDUcs7fIiihp38-d6_6g,-0.01979021955968685,-0.020645186011697403,-0.02147693615550339,QKMD8UODTWgsaRN8ewBE4Q,0.43999999999999995,-0.9949642857142857,2015-11-25,-1.0,0.005035714285714287
RESDUcs7fIiihp38-d6_6g,-0.01978777085694916,-0.020642771013399397,-0.021474553946412955,nYfG2Y2eLaKiaPoY-xVpCg,16.9,0.8069666666666668,2015-10-07,0.5,0.30696666666666667
RESDUcs7fIiihp38-d6_6g,-0.01978999776097723,-0.020644967265870173,-0.02147672037965842,iOp6tRt46_uJbLW3ZLcB2Q,0.5,0.0036000000000000476,2015-03-31,0.0,0.0036000000000000034
RESDUcs7fIiihp38-d6_6g,-0.019784687489430297,-0.020639253904042754,-0.02147061487332258,FDtyBs6z8dAnCRhbmJ3ZUQ,26.78,1.12695,2014-08-10,1.0,0.12695
RESDUcs7fIiihp38-d6_6g,-0.01979020406336196,-0.020645170728667228,-0.021476921079975897,MeaW0avYlJKQRpkSy3HjpA,0.31,-1.017,2016-05-21,-1.0,-0.016999999999999994
RESDUcs7fIiihp38-d6_6g,-0.019789998593793268,-0.02064496808722316,-0.02147672118985966,xCwl6kCArFBGHQP2EFFv_w,6.15,0.0,2013-04-10,0.0,0.0
RESDUcs7fIiihp38-d6_6g,-0.019794957353309828,-0.020649858593371206,-0.021481545296035076,KM272ChoRWl9Jvmv2N08ZQ,58.05,-0.5445,2017-06-10,-0.5,-0.044500000000000005
RESDUcs7fIiihp38-d6_6g,-0.01977217560272626,-0.020627390415408176,-0.021459382175740283,_KTJ1Et48VHCgHq70B9lyQ,60.54,0.9389400000000001,2014-02-04,0.5,0.43894
RESDUcs7fIiihp38-d6_6g,-0.019790841967463946,-0.020645839460399662,-0.02147761980222551,v0xgWboziLCKNvtZ8h3E1A,15.86,-0.15444999999999998,2013-04-10,0.0,-0.15444999999999998
RESDUcs7fIiihp38-d6_6g,-0.019788070737821295,-0.020642893919325722,-0.021474504683084872,0S_WfC5qQijHNcU4pQ8wVw,3.8,1.1837374999999999,2012-11-23,1.0,0.1837375
RESDUcs7fIiihp38-d6_6g,-0.01975969232308561,-0.020613655666291697,-0.021444429940353782,C1K9VHWJuBInQTNBEfWqhw,77.99000000000001,1.1846384615384618,2012-10-12,1.0,0.18463846153846156
RESDUcs7fIiihp38-d6_6g,-0.01978919756271269,-0.020644178081696385,-0.021475941910491736,fEA6ANx6Vp0d0aYtx1z5bg,5.499999999999999,0.7990624999999998,2013-08-15,0.5,0.2990625
RESDUcs7fIiihp38-d6_6g,-0.0197903035437641,-0.02064526883980089,-0.021477017859023118,ObvZZZKFRbtNS_aOh3k-eg,0.73,-1.14295,2015-09-07,-1.0,-0.14294999999999997
RESDUcs7fIiihp38-d6_6g,-0.019789345865059094,-0.020644324342779186,-0.021476086185740817,r_-Rs5DouaJPqePiZOIgiw,20.3,0.19869999999999988,2017-12-09,0.0,0.19869999999999996
RESDUcs7fIiihp38-d6_6g,-0.01978831209626608,-0.020643153595331087,-0.021474782179244034,UOG3CMhomjZwY6UGXFARng,7.3500000000000005,1.19056,2015-03-17,1.0,0.19056
RESDUcs7fIiihp38-d6_6g,-0.01978708812622698,-0.020642097679920868,-0.02147388975499931,rSMTp4LuRd3dQP91AfDUVQ,67.68,0.274775,2015-11-14,0.0,0.274775
RESDUcs7fIiihp38-d6_6g,-0.019785496860840412,-0.020640316899404487,-0.02147192460556857,rTHGJM1GFyxwkAM4pK9UTw,17.450000000000003,0.7533708333333333,2014-06-23,0.5,0.2533708333333333
RESDUcs7fIiihp38-d6_6g,-0.01977472797127411,-0.0206299076526395,-0.021461865235633093,H0YMJC37tK41ez5i4Zpl6g,72.79,1.34185,2016-12-19,1.0,0.34185
RESDUcs7fIiihp38-d6_6g,-0.01978963825440916,-0.02064461270762319,-0.021476370635362674,lR8xlI39O1V6Vionsv30Eg,0.61,1.4512111111111112,2016-07-08,1.0,0.4512111111111111
RESDUcs7fIiihp38-d6_6g,-0.019795581115531702,-0.02065047377000373,-0.02148215212021709,Z_aqilgfqNhfaIonh1C7OA,44.25,-0.39996923076923085,2016-06-24,-0.5,0.10003076923076923
RESDUcs7fIiihp38-d6_6g,-0.01978197336030796,-0.02063746988165005,-0.02146973570094457,m1RKxaT3Mhcy4Iae3QwXWg,19.520000000000003,1.3346624999999999,2016-04-12,1.0,0.33466250000000003
RESDUcs7fIiihp38-d6_6g,-0.019789221798273138,-0.02064420198367367,-0.02147596548794417,QRy2axtcY_a_v6EAhqrfKg,2.51,1.4349750000000001,2016-03-30,1.0,0.43497500000000006
RESDUcs7fIiihp38-d6_6g,-0.01978974553966739,-0.020644695827908954,-0.021476430246867517,WtNBh-cM9zvOjZ73ENxArQ,12.85,0.1076999999999999,2016-04-11,0.0,0.1077
RESDUcs7fIiihp38-d6_6g,-0.019789634151540003,-0.020644608661226638,-0.021476366643905287,JfQZbVqp8CP_8MkLx0f0LQ,1.31,1.0229666666666666,2015-09-22,0.5,0.5229666666666667
RESDUcs7fIiihp38-d6_6g,-0.019771037321210327,-0.020623151087130198,-0.02145212600851587,KIyDifnT2JprVspkUH4IEg,124.85,0.8140999999999998,2017-06-24,0.5,0.3141
RESDUcs7fIiihp38-d6_6g,-0.019788260615269282,-0.020643254030586977,-0.0214750304055209,2zECk1X9jyJwV3nYsQwujA,8.14,1.2329428571428571,2014-04-19,1.0,0.23294285714285712
RESDUcs7fIiihp38-d6_6g,-0.01979029243927588,-0.02064534068842394,-0.0214771704081953,5Gyi6lJ1oXo4iGGEG5c6jw,0.37,-0.9933794117647059,2013-08-07,-1.0,0.006620588235294099
RESDUcs7fIiihp38-d6_6g,-0.019787992675071475,-0.0206429897783722,-0.021474769741143485,PW_ZGLoYi5tSetIX4qhKRg,22.56,0.5520555555555555,2017-06-15,0.5,0.05205555555555556
RESDUcs7fIiihp38-d6_6g,-0.019793279914444684,-0.020648204243113755,-0.021479913407422613,ir8QB-i3NcPmtXefcZpDgg,18.84,-1.0723875,2016-02-15,-1.0,-0.0723875
RESDUcs7fIiihp38-d6_6g,-0.01979020062876735,-0.020645167341347026,-0.02147691773864624,OSucUM_bOvY63bldpGE61Q,1.62,-0.5,2015-12-24,-0.5,0.0
RESDUcs7fIiihp38-d6_6g,-0.019780634938065367,-0.020635733314745552,-0.02146761180085388,vmkTWCrD3sysV_ZjoQ54IQ,40.08,0.7389749999999999,2013-01-26,0.5,0.23897500000000002
RESDUcs7fIiihp38-d6_6g,-0.019777733764735128,-0.020630080686027563,-0.02145928243153472,vJIORM_fgihqqdxM1BcaFA,97.21,0.622884,2014-04-09,0.5,0.12288400000000003
RESDUcs7fIiihp38-d6_6g,-0.019789336606679697,-0.020644315211834074,-0.021476077178769426,DG14N8K5Unaci_7oOKIKMA,6.220000000000001,0.5945071428571427,2017-07-14,0.5,0.09450714285714287
RESDUcs7fIiihp38-d6_6g,-0.0197887830566168,-0.020643769280946245,-0.02147553866016061,u83t6an39JNWQe2CxfkJ2Q,12.98,0.5637750000000001,2015-08-04,0.5,0.06377500000000001
RESDUcs7fIiihp38-d6_6g,-0.019784118305885112,-0.020639168736786395,-0.02147100057906637,xR4dihmHeOQ4v9DjNtAWyQ,7.03,1.1870466666666668,2014-05-14,1.0,0.18704666666666667
RESDUcs7fIiihp38-d6_6g,-0.019788651572846927,-0.020643639606945374,-0.021475410746785384,FBtWEeoBAfaYQbjgFVakFQ,18.490000000000002,0.4481333333333333,2015-12-28,0.0,0.44813333333333333
RESDUcs7fIiihp38-d6_6g,-0.019790152591821597,-0.02064514527865291,-0.021476920944882183,fyCxBOJq0MhVaF5d1GhXgQ,1.1800000000000002,-0.38169999999999993,2017-04-18,-0.5,0.1183
RESDUcs7fIiihp38-d6_6g,-0.019787514382638483,-0.02064229534034645,-0.02147386502688131,wbPpvyXchQwB0NOPVLOwlQ,26.94,0.5240999999999998,2016-09-07,0.5,0.024100000000000007
RESDUcs7fIiihp38-d6_6g,-0.01978961829315673,-0.020644593021121427,-0.02147635121615088,Q4vP8t8lNj6JjXyw3fR-jg,17.249999999999996,0.13511666666666677,2016-09-27,0.0,0.13511666666666666
RESDUcs7fIiihp38-d6_6g,-0.019791046747716923,-0.020646095789319086,-0.02147792628002576,s8253e6YG43EAJOxHlgG6Q,5.23,-0.99172,2017-06-11,-1.0,0.00828
RESDUcs7fIiihp38-d6_6g,-0.019788513577741584,-0.020643503511232453,-0.021475276498887697,_UmuTsKJ7cM75Ekzckt6uQ,5.45,1.4928499999999998,2017-11-12,1.0,0.49285
RESDUcs7fIiihp38-d6_6g,-0.019786045256559026,-0.020641069164521797,-0.02147287520408403,pSfeno8ExPHvn8NXca5sfA,108.10000000000001,0.07831818181818173,2014-04-25,0.0,0.07831818181818183
RESDUcs7fIiihp38-d6_6g,-0.019781553725711998,-0.02063685301065976,-0.021468926949443246,pEL8hjxBxWKTDuEDB6aePw,10.239999999999998,1.2491272727272729,2014-03-03,1.0,0.24912727272727275
RESDUcs7fIiihp38-d6_6g,-0.019786657154226672,-0.02064137305378666,-0.02147287944880394,2j4FDQFkjGwjCREtUSJfsQ,58.379999999999995,0.16585000000000005,2013-10-01,0.0,0.16585
RESDUcs7fIiihp38-d6_6g,-0.01978136850515666,-0.020636456784871138,-0.021468325448193326,0_O2U4iivZ5McJrR9yWV6w,50.44000000000001,1.087825,2017-07-17,1.0,0.08782500000000003
RESDUcs7fIiihp38-d6_6g,-0.01978518111684946,-0.02064021691900586,-0.021472034529779194,nLUTBOeySs-0wUDeyNRRDg,19.540000000000003,1.5207714285714284,2014-02-08,1.0,0.5207714285714286
RESDUcs7fIiihp38-d6_6g,-0.01976712208050957,-0.02062240645089286,-0.021454465880111906,gakhurT9xcjCdPCBY541Gg,94.27999999999999,1.5568,2015-07-19,1.0,0.5568
RESDUcs7fIiihp38-d6_6g,-0.019778943997844634,-0.020633074518217498,-0.02146401142981036,jfVKNVf1cDlkrIS-NAVhDQ,148.22,0.14556153846153852,2014-05-22,0.0,0.14556153846153844
RESDUcs7fIiihp38-d6_6g,-0.019791480739637324,-0.020646673456727216,-0.021478643721464685,7vp1L_FfwBDDRL_haRb-ow,14.89,-0.504,2017-04-22,-0.5,-0.0040000000000000036
RESDUcs7fIiihp38-d6_6g,-0.019808969733394077,-0.020663678104223315,-0.021495177174950086,et_GDGFfG2BFVkLzRK2mTQ,111.44,-1.0939999999999999,2016-10-26,-1.0,-0.094
RESDUcs7fIiihp38-d6_6g,-0.019789998593793268,-0.02064496808722316,-0.02147672118985966,yHbrIShhhHkkl20_KGP4OA,188.01000000000002,0.0,2016-11-10,0.0,0.0
RESDUcs7fIiihp38-d6_6g,-0.01978930776113952,-0.020644286763329633,-0.02147604911651957,vBfNgh26Sge8jIL373UDxQ,12.080000000000002,0.34246,2017-04-04,0.5,-0.15754
RESDUcs7fIiihp38-d6_6g,-0.019789892678577337,-0.020644863629845744,-0.02147661815073354,kryv0a1WTHG_lDMBWh_Gug,12.45,0.051060000000000105,2013-07-09,0.0,0.05106000000000001
RESDUcs7fIiihp38-d6_6g,-0.019789997147576344,-0.020644966592992864,-0.021476719648919396,a-IyjHQywaMfO9JbvoGpLg,5.75,0.0006615384615384912,2013-03-27,0.0,0.000661538461538457
